anio,mes,dia,fecha_date,fecha,cant_conversaciones,cant_intencion_compra,cant_adquisicion,cant_compra
2020,202009,2020-09-08,2020-09-08 16:00:00,2020090816,3.0,0.0,0.0,0.0
2020,202009,2020-09-08,2020-09-08 17:00:00,2020090817,1.0,1.0,1.0,0.0
2020,202009,2020-09-08,2020-09-08 18:00:00,2020090818,4.0,1.0,0.0,1.0
2020,202009,2020-09-08,2020-09-08 19:00:00,2020090819,1.0,0.0,0.0,0.0
2020,202009,2020-09-08,2020-09-08 20:00:00,2020090820,1.0,1.0,1.0,0.0
2020,202009,2020-09-08,2020-09-08 21:00:00,2020090821,0.0,1.0,0.0,0.0
2020,202009,2020-09-08,2020-09-08 22:00:00,2020090822,1.0,1.0,1.0,0.0
2020,202009,2020-09-08,2020-09-08 23:00:00,2020090823,1.0,1.0,0.0,0.0
2020,202009,2020-09-09,2020-09-09 00:00:00,2020090900,2.0,2.0,1.0,0.0
2020,202009,2020-09-09,2020-09-09 01:00:00,2020090901,1.0,1.0,1.0,0.0
2020,202009,2020-09-09,2020-09-09 02:00:00,2020090902,0.0,1.0,0.0,0.0
2020,202009,2020-09-09,2020-09-09 06:00:00,2020090906,0.0,1.0,1.0,0.0
2020,202009,2020-09-09,2020-09-09 07:00:00,2020090907,3.0,0.0,0.0,0.0
2020,202009,2020-09-09,2020-09-09 08:00:00,2020090908,2.0,2.0,0.0,0.0
2020,202009,2020-09-09,2020-09-09 09:00:00,2020090909,0.0,1.0,0.0,1.0
2020,202009,2020-09-09,2020-09-09 10:00:00,2020090910,4.0,0.0,0.0,0.0
2020,202009,2020-09-09,2020-09-09 11:00:00,2020090911,1.0,1.0,1.0,0.0
2020,202009,2020-09-09,2020-09-09 12:00:00,2020090912,1.0,1.0,0.0,0.0
2020,202009,2020-09-09,2020-09-09 13:00:00,2020090913,1.0,1.0,0.0,1.0
2020,202009,2020-09-09,2020-09-09 14:00:00,2020090914,6.0,1.0,1.0,0.0
2020,202009,2020-09-09,2020-09-09 15:00:00,2020090915,0.0,4.0,4.0,0.0
2020,202009,2020-09-09,2020-09-09 16:00:00,2020090916,2.0,1.0,1.0,0.0
2020,202009,2020-09-09,2020-09-09 17:00:00,2020090917,0.0,1.0,1.0,0.0
2020,202009,2020-09-09,2020-09-09 18:00:00,2020090918,0.0,1.0,1.0,0.0
2020,202009,2020-09-09,2020-09-09 19:00:00,2020090919,2.0,0.0,0.0,0.0
2020,202009,2020-09-09,2020-09-09 20:00:00,2020090920,4.0,2.0,1.0,1.0
2020,202009,2020-09-09,2020-09-09 21:00:00,2020090921,4.0,1.0,1.0,0.0
2020,202009,2020-09-09,2020-09-09 22:00:00,2020090922,1.0,1.0,1.0,0.0
2020,202009,2020-09-10,2020-09-10 01:00:00,2020091001,0.0,2.0,1.0,1.0
2020,202009,2020-09-10,2020-09-10 02:00:00,2020091002,0.0,3.0,2.0,0.0
2020,202009,2020-09-10,2020-09-10 03:00:00,2020091003,0.0,1.0,0.0,1.0
2020,202009,2020-09-10,2020-09-10 08:00:00,2020091008,2.0,0.0,0.0,0.0
2020,202009,2020-09-10,2020-09-10 09:00:00,2020091009,4.0,0.0,0.0,0.0
2020,202009,2020-09-10,2020-09-10 10:00:00,2020091010,3.0,0.0,0.0,0.0
2020,202009,2020-09-10,2020-09-10 11:00:00,2020091011,3.0,0.0,0.0,0.0
2020,202009,2020-09-10,2020-09-10 12:00:00,2020091012,4.0,1.0,0.0,0.0
2020,202009,2020-09-10,2020-09-10 13:00:00,2020091013,3.0,1.0,0.0,0.0
2020,202009,2020-09-10,2020-09-10 14:00:00,2020091014,4.0,2.0,2.0,0.0
2020,202009,2020-09-10,2020-09-10 15:00:00,2020091015,2.0,1.0,1.0,0.0
2020,202009,2020-09-10,2020-09-10 16:00:00,2020091016,1.0,1.0,1.0,0.0
2020,202009,2020-09-10,2020-09-10 17:00:00,2020091017,0.0,2.0,0.0,2.0
2020,202009,2020-09-10,2020-09-10 18:00:00,2020091018,0.0,3.0,3.0,0.0
2020,202009,2020-09-10,2020-09-10 19:00:00,2020091019,3.0,1.0,1.0,0.0
2020,202009,2020-09-10,2020-09-10 20:00:00,2020091020,0.0,3.0,1.0,2.0
2020,202009,2020-09-10,2020-09-10 21:00:00,2020091021,0.0,2.0,1.0,0.0
2020,202009,2020-09-10,2020-09-10 22:00:00,2020091022,0.0,1.0,1.0,0.0
2020,202009,2020-09-11,2020-09-11 00:00:00,2020091100,3.0,0.0,0.0,0.0
2020,202009,2020-09-11,2020-09-11 03:00:00,2020091103,1.0,0.0,0.0,0.0
2020,202009,2020-09-11,2020-09-11 06:00:00,2020091106,0.0,2.0,2.0,0.0
2020,202009,2020-09-11,2020-09-11 07:00:00,2020091107,5.0,0.0,0.0,0.0
2020,202009,2020-09-11,2020-09-11 08:00:00,2020091108,2.0,0.0,0.0,0.0
2020,202009,2020-09-11,2020-09-11 09:00:00,2020091109,1.0,1.0,0.0,0.0
2020,202009,2020-09-11,2020-09-11 10:00:00,2020091110,1.0,0.0,0.0,0.0
2020,202009,2020-09-11,2020-09-11 11:00:00,2020091111,3.0,0.0,0.0,0.0
2020,202009,2020-09-11,2020-09-11 12:00:00,2020091112,2.0,0.0,0.0,0.0
2020,202009,2020-09-11,2020-09-11 13:00:00,2020091113,1.0,3.0,1.0,1.0
2020,202009,2020-09-11,2020-09-11 14:00:00,2020091114,3.0,1.0,0.0,1.0
2020,202009,2020-09-11,2020-09-11 15:00:00,2020091115,1.0,1.0,1.0,1.0
2020,202009,2020-09-11,2020-09-11 16:00:00,2020091116,2.0,0.0,0.0,0.0
2020,202009,2020-09-11,2020-09-11 17:00:00,2020091117,7.0,2.0,2.0,0.0
2020,202009,2020-09-11,2020-09-11 18:00:00,2020091118,2.0,1.0,0.0,0.0
2020,202009,2020-09-11,2020-09-11 19:00:00,2020091119,1.0,2.0,1.0,1.0
2020,202009,2020-09-11,2020-09-11 20:00:00,2020091120,2.0,3.0,1.0,1.0
2020,202009,2020-09-11,2020-09-11 21:00:00,2020091121,1.0,1.0,1.0,0.0
2020,202009,2020-09-11,2020-09-11 23:00:00,2020091123,0.0,2.0,1.0,0.0
2020,202009,2020-09-12,2020-09-12 02:00:00,2020091202,0.0,1.0,1.0,0.0
2020,202009,2020-09-12,2020-09-12 03:00:00,2020091203,0.0,1.0,1.0,0.0
2020,202009,2020-09-12,2020-09-12 07:00:00,2020091207,1.0,0.0,0.0,0.0
2020,202009,2020-09-12,2020-09-12 09:00:00,2020091209,1.0,0.0,0.0,0.0
2020,202009,2020-09-12,2020-09-12 12:00:00,2020091212,1.0,0.0,0.0,0.0
2020,202009,2020-09-12,2020-09-12 13:00:00,2020091213,1.0,2.0,1.0,1.0
2020,202009,2020-09-12,2020-09-12 15:00:00,2020091215,2.0,1.0,0.0,1.0
2020,202009,2020-09-12,2020-09-12 16:00:00,2020091216,3.0,0.0,0.0,0.0
2020,202009,2020-09-12,2020-09-12 17:00:00,2020091217,2.0,1.0,0.0,0.0
2020,202009,2020-09-12,2020-09-12 18:00:00,2020091218,1.0,0.0,0.0,0.0
2020,202009,2020-09-12,2020-09-12 19:00:00,2020091219,0.0,1.0,0.0,0.0
2020,202009,2020-09-12,2020-09-12 23:00:00,2020091223,0.0,1.0,0.0,1.0
2020,202009,2020-09-13,2020-09-13 01:00:00,2020091301,1.0,0.0,0.0,0.0
2020,202009,2020-09-13,2020-09-13 07:00:00,2020091307,0.0,1.0,1.0,0.0
2020,202009,2020-09-13,2020-09-13 09:00:00,2020091309,2.0,0.0,0.0,0.0
2020,202009,2020-09-13,2020-09-13 11:00:00,2020091311,1.0,0.0,0.0,0.0
2020,202009,2020-09-13,2020-09-13 15:00:00,2020091315,1.0,2.0,1.0,1.0
2020,202009,2020-09-13,2020-09-13 17:00:00,2020091317,1.0,0.0,0.0,0.0
2020,202009,2020-09-13,2020-09-13 19:00:00,2020091319,1.0,0.0,0.0,0.0
2020,202009,2020-09-13,2020-09-13 20:00:00,2020091320,1.0,0.0,0.0,0.0
2020,202009,2020-09-13,2020-09-13 21:00:00,2020091321,0.0,1.0,0.0,0.0
2020,202009,2020-09-13,2020-09-13 22:00:00,2020091322,1.0,0.0,0.0,0.0
2020,202009,2020-09-13,2020-09-13 23:00:00,2020091323,0.0,1.0,0.0,1.0
2020,202009,2020-09-14,2020-09-14 00:00:00,2020091400,1.0,0.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 01:00:00,2020091401,0.0,1.0,0.0,1.0
2020,202009,2020-09-14,2020-09-14 02:00:00,2020091402,1.0,0.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 03:00:00,2020091403,2.0,0.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 08:00:00,2020091408,1.0,1.0,1.0,0.0
2020,202009,2020-09-14,2020-09-14 09:00:00,2020091409,1.0,1.0,1.0,0.0
2020,202009,2020-09-14,2020-09-14 10:00:00,2020091410,1.0,1.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 11:00:00,2020091411,3.0,1.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 12:00:00,2020091412,1.0,0.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 13:00:00,2020091413,2.0,0.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 14:00:00,2020091414,5.0,1.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 15:00:00,2020091415,0.0,2.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 16:00:00,2020091416,2.0,0.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 17:00:00,2020091417,1.0,2.0,1.0,1.0
2020,202009,2020-09-14,2020-09-14 18:00:00,2020091418,3.0,0.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 19:00:00,2020091419,2.0,0.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 20:00:00,2020091420,0.0,2.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 21:00:00,2020091421,1.0,0.0,0.0,0.0
2020,202009,2020-09-14,2020-09-14 23:00:00,2020091423,1.0,0.0,0.0,0.0
2020,202009,2020-09-15,2020-09-15 00:00:00,2020091500,0.0,1.0,0.0,0.0
2020,202009,2020-09-15,2020-09-15 01:00:00,2020091501,0.0,1.0,0.0,1.0
2020,202009,2020-09-15,2020-09-15 05:00:00,2020091505,1.0,0.0,0.0,0.0
2020,202009,2020-09-15,2020-09-15 06:00:00,2020091506,1.0,0.0,0.0,0.0
2020,202009,2020-09-15,2020-09-15 07:00:00,2020091507,2.0,0.0,0.0,0.0
2020,202009,2020-09-15,2020-09-15 09:00:00,2020091509,4.0,0.0,0.0,0.0
2020,202009,2020-09-15,2020-09-15 10:00:00,2020091510,4.0,0.0,0.0,0.0
2020,202009,2020-09-15,2020-09-15 11:00:00,2020091511,1.0,5.0,2.0,2.0
2020,202009,2020-09-15,2020-09-15 12:00:00,2020091512,2.0,0.0,0.0,0.0
2020,202009,2020-09-15,2020-09-15 13:00:00,2020091513,1.0,1.0,1.0,0.0
2020,202009,2020-09-15,2020-09-15 14:00:00,2020091514,5.0,0.0,0.0,0.0
2020,202009,2020-09-15,2020-09-15 15:00:00,2020091515,3.0,3.0,3.0,0.0
2020,202009,2020-09-15,2020-09-15 16:00:00,2020091516,10.0,1.0,1.0,0.0
2020,202009,2020-09-15,2020-09-15 17:00:00,2020091517,3.0,1.0,1.0,0.0
2020,202009,2020-09-15,2020-09-15 18:00:00,2020091518,2.0,1.0,1.0,0.0
2020,202009,2020-09-15,2020-09-15 19:00:00,2020091519,3.0,1.0,0.0,0.0
2020,202009,2020-09-15,2020-09-15 20:00:00,2020091520,1.0,2.0,1.0,1.0
2020,202009,2020-09-15,2020-09-15 21:00:00,2020091521,2.0,0.0,0.0,0.0
2020,202009,2020-09-15,2020-09-15 22:00:00,2020091522,1.0,7.0,5.0,0.0
2020,202009,2020-09-15,2020-09-15 23:00:00,2020091523,0.0,2.0,1.0,0.0
2020,202009,2020-09-16,2020-09-16 00:00:00,2020091600,0.0,1.0,1.0,0.0
2020,202009,2020-09-16,2020-09-16 01:00:00,2020091601,0.0,1.0,0.0,0.0
2020,202009,2020-09-16,2020-09-16 03:00:00,2020091603,0.0,1.0,1.0,0.0
2020,202009,2020-09-16,2020-09-16 06:00:00,2020091606,1.0,0.0,0.0,0.0
2020,202009,2020-09-16,2020-09-16 07:00:00,2020091607,1.0,0.0,0.0,0.0
2020,202009,2020-09-16,2020-09-16 08:00:00,2020091608,6.0,0.0,0.0,0.0
2020,202009,2020-09-16,2020-09-16 09:00:00,2020091609,1.0,2.0,2.0,0.0
2020,202009,2020-09-16,2020-09-16 10:00:00,2020091610,1.0,1.0,1.0,0.0
2020,202009,2020-09-16,2020-09-16 11:00:00,2020091611,1.0,1.0,0.0,0.0
2020,202009,2020-09-16,2020-09-16 12:00:00,2020091612,1.0,2.0,2.0,0.0
2020,202009,2020-09-16,2020-09-16 14:00:00,2020091614,3.0,1.0,0.0,0.0
2020,202009,2020-09-16,2020-09-16 15:00:00,2020091615,3.0,0.0,0.0,0.0
2020,202009,2020-09-16,2020-09-16 17:00:00,2020091617,3.0,0.0,0.0,0.0
2020,202009,2020-09-16,2020-09-16 18:00:00,2020091618,0.0,1.0,1.0,0.0
2020,202009,2020-09-16,2020-09-16 19:00:00,2020091619,1.0,0.0,0.0,0.0
2020,202009,2020-09-16,2020-09-16 21:00:00,2020091621,1.0,2.0,2.0,0.0
2020,202009,2020-09-16,2020-09-16 22:00:00,2020091622,2.0,0.0,0.0,0.0
2020,202009,2020-09-16,2020-09-16 23:00:00,2020091623,0.0,2.0,2.0,0.0
2020,202009,2020-09-17,2020-09-17 00:00:00,2020091700,1.0,0.0,0.0,0.0
2020,202009,2020-09-17,2020-09-17 02:00:00,2020091702,1.0,1.0,1.0,0.0
2020,202009,2020-09-17,2020-09-17 03:00:00,2020091703,0.0,1.0,1.0,0.0
2020,202009,2020-09-17,2020-09-17 06:00:00,2020091706,0.0,1.0,1.0,0.0
2020,202009,2020-09-17,2020-09-17 08:00:00,2020091708,2.0,0.0,0.0,0.0
2020,202009,2020-09-17,2020-09-17 09:00:00,2020091709,2.0,1.0,0.0,1.0
2020,202009,2020-09-17,2020-09-17 10:00:00,2020091710,1.0,0.0,0.0,0.0
2020,202009,2020-09-17,2020-09-17 12:00:00,2020091712,2.0,0.0,0.0,0.0
2020,202009,2020-09-17,2020-09-17 14:00:00,2020091714,2.0,1.0,1.0,0.0
2020,202009,2020-09-17,2020-09-17 15:00:00,2020091715,3.0,3.0,1.0,1.0
2020,202009,2020-09-17,2020-09-17 16:00:00,2020091716,2.0,2.0,2.0,0.0
2020,202009,2020-09-17,2020-09-17 17:00:00,2020091717,2.0,1.0,0.0,0.0
2020,202009,2020-09-17,2020-09-17 18:00:00,2020091718,1.0,1.0,1.0,0.0
2020,202009,2020-09-17,2020-09-17 19:00:00,2020091719,1.0,0.0,0.0,0.0
2020,202009,2020-09-17,2020-09-17 20:00:00,2020091720,1.0,0.0,0.0,0.0
2020,202009,2020-09-17,2020-09-17 21:00:00,2020091721,1.0,1.0,1.0,0.0
2020,202009,2020-09-17,2020-09-17 22:00:00,2020091722,0.0,1.0,1.0,0.0
2020,202009,2020-09-17,2020-09-17 23:00:00,2020091723,0.0,1.0,1.0,0.0
2020,202009,2020-09-18,2020-09-18 01:00:00,2020091801,0.0,1.0,1.0,0.0
2020,202009,2020-09-18,2020-09-18 02:00:00,2020091802,3.0,0.0,0.0,0.0
2020,202009,2020-09-18,2020-09-18 03:00:00,2020091803,0.0,2.0,1.0,0.0
2020,202009,2020-09-18,2020-09-18 08:00:00,2020091808,3.0,1.0,0.0,1.0
2020,202009,2020-09-18,2020-09-18 09:00:00,2020091809,2.0,0.0,0.0,0.0
2020,202009,2020-09-18,2020-09-18 10:00:00,2020091810,1.0,1.0,0.0,0.0
2020,202009,2020-09-18,2020-09-18 11:00:00,2020091811,1.0,0.0,0.0,0.0
2020,202009,2020-09-18,2020-09-18 12:00:00,2020091812,1.0,0.0,0.0,0.0
2020,202009,2020-09-18,2020-09-18 13:00:00,2020091813,2.0,1.0,1.0,1.0
2020,202009,2020-09-18,2020-09-18 14:00:00,2020091814,1.0,3.0,1.0,1.0
2020,202009,2020-09-18,2020-09-18 15:00:00,2020091815,3.0,0.0,0.0,0.0
2020,202009,2020-09-18,2020-09-18 17:00:00,2020091817,3.0,0.0,0.0,0.0
2020,202009,2020-09-18,2020-09-18 20:00:00,2020091820,1.0,0.0,0.0,0.0
2020,202009,2020-09-18,2020-09-18 21:00:00,2020091821,3.0,0.0,0.0,0.0
2020,202009,2020-09-18,2020-09-18 22:00:00,2020091822,3.0,1.0,0.0,1.0
2020,202009,2020-09-18,2020-09-18 23:00:00,2020091823,1.0,3.0,3.0,0.0
2020,202009,2020-09-19,2020-09-19 03:00:00,2020091903,0.0,2.0,2.0,0.0
2020,202009,2020-09-19,2020-09-19 04:00:00,2020091904,0.0,2.0,2.0,0.0
2020,202009,2020-09-19,2020-09-19 05:00:00,2020091905,0.0,1.0,1.0,0.0
2020,202009,2020-09-19,2020-09-19 07:00:00,2020091907,2.0,0.0,0.0,0.0
2020,202009,2020-09-19,2020-09-19 08:00:00,2020091908,1.0,1.0,0.0,0.0
2020,202009,2020-09-19,2020-09-19 09:00:00,2020091909,2.0,0.0,0.0,0.0
2020,202009,2020-09-19,2020-09-19 10:00:00,2020091910,1.0,0.0,0.0,0.0
2020,202009,2020-09-19,2020-09-19 12:00:00,2020091912,1.0,0.0,0.0,0.0
2020,202009,2020-09-19,2020-09-19 14:00:00,2020091914,2.0,1.0,0.0,1.0
2020,202009,2020-09-19,2020-09-19 15:00:00,2020091915,0.0,1.0,1.0,0.0
2020,202009,2020-09-19,2020-09-19 16:00:00,2020091916,0.0,1.0,1.0,0.0
2020,202009,2020-09-19,2020-09-19 17:00:00,2020091917,2.0,0.0,0.0,0.0
2020,202009,2020-09-19,2020-09-19 18:00:00,2020091918,0.0,1.0,1.0,0.0
2020,202009,2020-09-19,2020-09-19 20:00:00,2020091920,2.0,2.0,1.0,0.0
2020,202009,2020-09-19,2020-09-19 21:00:00,2020091921,3.0,0.0,0.0,0.0
2020,202009,2020-09-19,2020-09-19 22:00:00,2020091922,0.0,1.0,1.0,1.0
2020,202009,2020-09-19,2020-09-19 23:00:00,2020091923,1.0,1.0,1.0,0.0
2020,202009,2020-09-20,2020-09-20 02:00:00,2020092002,1.0,1.0,0.0,0.0
2020,202009,2020-09-20,2020-09-20 03:00:00,2020092003,0.0,2.0,2.0,0.0
2020,202009,2020-09-20,2020-09-20 07:00:00,2020092007,1.0,0.0,0.0,0.0
2020,202009,2020-09-20,2020-09-20 08:00:00,2020092008,1.0,0.0,0.0,0.0
2020,202009,2020-09-20,2020-09-20 10:00:00,2020092010,1.0,0.0,0.0,0.0
2020,202009,2020-09-20,2020-09-20 11:00:00,2020092011,1.0,0.0,0.0,0.0
2020,202009,2020-09-20,2020-09-20 12:00:00,2020092012,1.0,0.0,0.0,0.0
2020,202009,2020-09-20,2020-09-20 13:00:00,2020092013,3.0,1.0,1.0,0.0
2020,202009,2020-09-20,2020-09-20 16:00:00,2020092016,0.0,1.0,1.0,0.0
2020,202009,2020-09-20,2020-09-20 17:00:00,2020092017,1.0,1.0,1.0,0.0
2020,202009,2020-09-20,2020-09-20 19:00:00,2020092019,1.0,2.0,2.0,1.0
2020,202009,2020-09-20,2020-09-20 20:00:00,2020092020,2.0,0.0,0.0,0.0
2020,202009,2020-09-20,2020-09-20 22:00:00,2020092022,1.0,0.0,0.0,0.0
2020,202009,2020-09-20,2020-09-20 23:00:00,2020092023,1.0,1.0,0.0,0.0
2020,202009,2020-09-21,2020-09-21 00:00:00,2020092100,0.0,1.0,0.0,0.0
2020,202009,2020-09-21,2020-09-21 01:00:00,2020092101,0.0,1.0,1.0,0.0
2020,202009,2020-09-21,2020-09-21 02:00:00,2020092102,0.0,1.0,1.0,0.0
2020,202009,2020-09-21,2020-09-21 06:00:00,2020092106,2.0,0.0,0.0,0.0
2020,202009,2020-09-21,2020-09-21 07:00:00,2020092107,1.0,1.0,0.0,1.0
2020,202009,2020-09-21,2020-09-21 09:00:00,2020092109,2.0,0.0,0.0,0.0
2020,202009,2020-09-21,2020-09-21 10:00:00,2020092110,5.0,0.0,0.0,0.0
2020,202009,2020-09-21,2020-09-21 12:00:00,2020092112,0.0,1.0,1.0,0.0
2020,202009,2020-09-21,2020-09-21 13:00:00,2020092113,0.0,1.0,1.0,0.0
2020,202009,2020-09-21,2020-09-21 14:00:00,2020092114,1.0,0.0,0.0,0.0
2020,202009,2020-09-21,2020-09-21 15:00:00,2020092115,7.0,1.0,1.0,0.0
2020,202009,2020-09-21,2020-09-21 16:00:00,2020092116,3.0,6.0,3.0,2.0
2020,202009,2020-09-21,2020-09-21 18:00:00,2020092118,1.0,0.0,0.0,0.0
2020,202009,2020-09-21,2020-09-21 19:00:00,2020092119,1.0,0.0,0.0,0.0
2020,202009,2020-09-21,2020-09-21 20:00:00,2020092120,2.0,1.0,1.0,0.0
2020,202009,2020-09-21,2020-09-21 21:00:00,2020092121,1.0,2.0,1.0,1.0
2020,202009,2020-09-21,2020-09-21 22:00:00,2020092122,0.0,1.0,1.0,0.0
2020,202009,2020-09-22,2020-09-22 00:00:00,2020092200,0.0,1.0,1.0,0.0
2020,202009,2020-09-22,2020-09-22 01:00:00,2020092201,0.0,1.0,1.0,0.0
2020,202009,2020-09-22,2020-09-22 03:00:00,2020092203,0.0,1.0,1.0,0.0
2020,202009,2020-09-22,2020-09-22 06:00:00,2020092206,1.0,0.0,0.0,0.0
2020,202009,2020-09-22,2020-09-22 07:00:00,2020092207,1.0,0.0,0.0,0.0
2020,202009,2020-09-22,2020-09-22 08:00:00,2020092208,2.0,0.0,0.0,0.0
2020,202009,2020-09-22,2020-09-22 09:00:00,2020092209,2.0,0.0,0.0,0.0
2020,202009,2020-09-22,2020-09-22 10:00:00,2020092210,5.0,1.0,0.0,0.0
2020,202009,2020-09-22,2020-09-22 11:00:00,2020092211,1.0,0.0,0.0,0.0
2020,202009,2020-09-22,2020-09-22 13:00:00,2020092213,2.0,1.0,1.0,0.0
2020,202009,2020-09-22,2020-09-22 14:00:00,2020092214,1.0,2.0,2.0,0.0
2020,202009,2020-09-22,2020-09-22 15:00:00,2020092215,1.0,0.0,0.0,0.0
2020,202009,2020-09-22,2020-09-22 16:00:00,2020092216,2.0,2.0,2.0,0.0
2020,202009,2020-09-22,2020-09-22 17:00:00,2020092217,0.0,1.0,1.0,0.0
2020,202009,2020-09-22,2020-09-22 19:00:00,2020092219,0.0,1.0,1.0,0.0
2020,202009,2020-09-22,2020-09-22 20:00:00,2020092220,3.0,0.0,0.0,0.0
2020,202009,2020-09-22,2020-09-22 21:00:00,2020092221,3.0,0.0,0.0,0.0
2020,202009,2020-09-22,2020-09-22 22:00:00,2020092222,2.0,2.0,2.0,0.0
2020,202009,2020-09-23,2020-09-23 00:00:00,2020092300,1.0,0.0,0.0,0.0
2020,202009,2020-09-23,2020-09-23 02:00:00,2020092302,1.0,2.0,2.0,0.0
2020,202009,2020-09-23,2020-09-23 03:00:00,2020092303,0.0,3.0,1.0,1.0
2020,202009,2020-09-23,2020-09-23 04:00:00,2020092304,1.0,1.0,1.0,0.0
2020,202009,2020-09-23,2020-09-23 05:00:00,2020092305,1.0,0.0,0.0,0.0
2020,202009,2020-09-23,2020-09-23 07:00:00,2020092307,1.0,0.0,0.0,0.0
2020,202009,2020-09-23,2020-09-23 09:00:00,2020092309,1.0,0.0,0.0,0.0
2020,202009,2020-09-23,2020-09-23 10:00:00,2020092310,3.0,0.0,0.0,0.0
2020,202009,2020-09-23,2020-09-23 11:00:00,2020092311,0.0,1.0,1.0,0.0
2020,202009,2020-09-23,2020-09-23 12:00:00,2020092312,2.0,0.0,0.0,0.0
2020,202009,2020-09-23,2020-09-23 13:00:00,2020092313,2.0,1.0,1.0,0.0
2020,202009,2020-09-23,2020-09-23 14:00:00,2020092314,0.0,1.0,0.0,0.0
2020,202009,2020-09-23,2020-09-23 15:00:00,2020092315,1.0,0.0,0.0,0.0
2020,202009,2020-09-23,2020-09-23 16:00:00,2020092316,3.0,1.0,1.0,0.0
2020,202009,2020-09-23,2020-09-23 21:00:00,2020092321,2.0,1.0,1.0,0.0
2020,202009,2020-09-23,2020-09-23 22:00:00,2020092322,2.0,2.0,0.0,0.0
2020,202009,2020-09-24,2020-09-24 03:00:00,2020092403,1.0,2.0,2.0,0.0
2020,202009,2020-09-24,2020-09-24 04:00:00,2020092404,0.0,2.0,1.0,0.0
2020,202009,2020-09-24,2020-09-24 05:00:00,2020092405,2.0,0.0,0.0,0.0
2020,202009,2020-09-24,2020-09-24 11:00:00,2020092411,0.0,2.0,2.0,0.0
2020,202009,2020-09-24,2020-09-24 13:00:00,2020092413,1.0,0.0,0.0,0.0
2020,202009,2020-09-24,2020-09-24 16:00:00,2020092416,3.0,0.0,0.0,0.0
2020,202009,2020-09-24,2020-09-24 17:00:00,2020092417,0.0,1.0,0.0,0.0
2020,202009,2020-09-24,2020-09-24 18:00:00,2020092418,1.0,0.0,0.0,0.0
2020,202009,2020-09-24,2020-09-24 19:00:00,2020092419,0.0,1.0,1.0,0.0
2020,202009,2020-09-24,2020-09-24 21:00:00,2020092421,1.0,0.0,0.0,0.0
2020,202009,2020-09-24,2020-09-24 22:00:00,2020092422,1.0,1.0,0.0,0.0
2020,202009,2020-09-25,2020-09-25 00:00:00,2020092500,0.0,1.0,1.0,0.0
2020,202009,2020-09-25,2020-09-25 03:00:00,2020092503,0.0,1.0,1.0,0.0
2020,202009,2020-09-25,2020-09-25 04:00:00,2020092504,0.0,1.0,1.0,0.0
2020,202009,2020-09-25,2020-09-25 08:00:00,2020092508,1.0,0.0,0.0,0.0
2020,202009,2020-09-25,2020-09-25 09:00:00,2020092509,3.0,0.0,0.0,0.0
2020,202009,2020-09-25,2020-09-25 10:00:00,2020092510,0.0,1.0,0.0,0.0
2020,202009,2020-09-25,2020-09-25 13:00:00,2020092513,2.0,0.0,0.0,0.0
2020,202009,2020-09-25,2020-09-25 15:00:00,2020092515,2.0,1.0,0.0,1.0
2020,202009,2020-09-25,2020-09-25 16:00:00,2020092516,1.0,1.0,0.0,0.0
2020,202009,2020-09-25,2020-09-25 17:00:00,2020092517,1.0,0.0,0.0,0.0
2020,202009,2020-09-25,2020-09-25 18:00:00,2020092518,4.0,0.0,0.0,0.0
2020,202009,2020-09-25,2020-09-25 19:00:00,2020092519,1.0,3.0,2.0,0.0
2020,202009,2020-09-25,2020-09-25 20:00:00,2020092520,3.0,0.0,0.0,0.0
2020,202009,2020-09-25,2020-09-25 21:00:00,2020092521,1.0,1.0,0.0,0.0
2020,202009,2020-09-25,2020-09-25 23:00:00,2020092523,1.0,1.0,1.0,0.0
2020,202009,2020-09-26,2020-09-26 00:00:00,2020092600,0.0,2.0,2.0,0.0
2020,202009,2020-09-26,2020-09-26 01:00:00,2020092601,0.0,1.0,0.0,1.0
2020,202009,2020-09-26,2020-09-26 02:00:00,2020092602,0.0,1.0,1.0,0.0
2020,202009,2020-09-26,2020-09-26 05:00:00,2020092605,0.0,1.0,1.0,0.0
2020,202009,2020-09-26,2020-09-26 06:00:00,2020092606,2.0,0.0,0.0,0.0
2020,202009,2020-09-26,2020-09-26 07:00:00,2020092607,0.0,1.0,0.0,1.0
2020,202009,2020-09-26,2020-09-26 08:00:00,2020092608,1.0,0.0,0.0,0.0
2020,202009,2020-09-26,2020-09-26 11:00:00,2020092611,1.0,0.0,0.0,0.0
2020,202009,2020-09-26,2020-09-26 12:00:00,2020092612,2.0,1.0,0.0,0.0
